"12404","father-1-021","SU¸ YÁ¸TEṈS TŦEU¸NIȽ E TŦE KÁLEṈI¸ OX̱TEṈ E TŦE MÁNS.","suʔyéʔtəŋs tθəw̕níɬ ʔə tθə q̕éləŋiʔ ʔáx̣ʷtəŋ ʔə tθə méns."
"12405","father-1-022","NIȽ ȻEĆÁ ŚḴÁL¸NEṈS ȻSE EN¸ SÁĆS NE MÁN.","níɬ kʷəče šqél̕nəŋs kʷsə ʔən̕séčs nəmén."
"12406","brandts-cormorant-1","MÁŦEĆ","méθəč"
"12407","brandts-cormorant-1-001","ÁN¸ U¸ QOMQEM TŦE HOḰS TŦE MÁSEĆ.","ʔén̕ uʔ k̕ʷámk̕ʷəm tθə háqʷs tθə mésəč."
"12408","signal-1","MÁȾET","mét̕ᶿət"
"12409","smell-burnt-1","MAXEṈ","méx̣əŋ"
"12410","smell-burnt-1-001","MAXEṈ TŦE N¸SCUC.","méx̣əŋ tθə n̕skúk."
"12411","black-hawthorn-1","MȺ¸ȾEN¸EȽP","méy̕t̕ᶿən̕əɬp"
"12412","picking-up-1","ME¸QEṈ¸","mə́ʔk̕ʷəŋ̕"
"12413","picking-up-1-001","ME¸QEṈ¸ TŦE SWIU¸LES E TŦE S¸OX̱E¸.","mə́ʔk̕ʷəŋ̕ tθə swíw̕ləs ʔə tθə sʔáx̣ʷəʔ."
"12414","aimed-at-1","MEĆOTEṈ","məčátəŋ"
"12415","aimed-at-1-001","MEĆOTEṈ SW̱ E TŦE N¸ŚEMÁN.","məčátəŋ sxʷ ʔə tθə n̕šəmén."
"12416","aiming-1","MEĆÁL¸S","məčél̕s"
"12417","michell-1","MEĆEL","mə́čəl"
"12418","being-aimed-at-1","MEĆETIN¸","məčətíŋ̕"
"12419","aiming-2","MEĆIṈ¸EȽ","məčíŋ̕əɬ"
"12420","aiming-2-001","MEĆIṈ¸EȽ TŦE Tim E TŦE PUYEȻS.","məčíŋ̕əɬ tθə Tim ʔə tθə púyəkʷs."
"12421","gray-ghost-shrimp-1","MEĆU","məču"
"12422","muckleshoot-1","MECELŚUT","mə́kəlšut"
"12423","nickname-3","MECI","mə́ki"
"12424","margaret-1","MECLET","mə́klət"
"12425","margaret-1-001","NIȽ ȻEĆÁ ÁȽE NE SNÁT TŦE MECLET XENXE¸INEWET.","níɬ kʷəče ʔéɬə nəsnét tθə mə́klət x̣ənx̣əʔínəwət."
"12426","margaret-1-002","YEŦOSTEṈ ȻŦE MECLET E TSE ȻSEU¸NIȽ Ȼ SḴÁN¸ḴEN¸S.","yəθástəŋ kʷθə mə́klət ʔə tsə kʷsəw̕níɬ kʷ sqén̕qən̕s."
"12427","put-in-mouth-1","MEȻOṈESTW̱","məkʷáŋəstxʷ"
"12428","put-in-mouth-2","MEȻOT","məkʷát"
"12429","put-in-mouth-2-001","MEȻOTES.","məkʷátəs."
"12430","curl-onelself-up-1","MEȻESET","məkʷə́sət"
"12431","curl-onelself-up-1-001","MEȻESET SW̱ OL¸ Ȼ EN¸ SȻÁL. E TŦE N¸ŚEMÁN.","məkʷə́sət sxʷ ʔal̕ kʷ ən̕skʷél ʔə tθə n̕šəmén."
"12432","vehicle-broke-down-1","MEȻȽOȽ","məkʷɬaɬ"
"12433","speech-error-1","MEȻȽOŦEN","məkʷɬaθən"
"12434","injure-hand-1","MEȻȽÁSES","məkʷɬesəs"
"12435","kiss-1","MEȻS","mə́kʷs"
"12436","manage-to-kiss-1","MEȻSNOṈET","məkʷsnáŋət"
"12437","manage-to-kiss-1-001","MEȻSNOṈET TŦE SṮELIṮȽḴEȽ.","məkʷsnáŋət tθə sƛ̕əlíƛ̕ɬqəɬ."
"12438","kiss-someone-1","MEȻST","mə́kʷst"
"12439","kiss-someone-1-001","EWE S U¸ MEȻST TŦE SḴAXE¸.","ʔə́wə s uʔmə́kʷst tθə sqéx̣əʔ."
"12440","kiss-someone-1-002","MEȻOŦT SEN.","məkʷáθt sən."
"12441","be-kissed-1","MEȻSTEṈ","mə́kʷstəŋ"
"12442","be-kissed-1-001","MEȻSTEṈ TŦE SȽÁNI¸.","mə́kʷstəŋ tθə sɬéniʔ."
"12443","be-kissed-1-002","MEȻOŦTEṈ SEN E TŦE NE STOLES.","məkʷáθtəŋ sən ʔə tθə nəstáləs."
"12444","be-kissed-1-003","SMEȻSTEṈ TŦE SṮI¸ṮEȽḴEȽ TŦE TÁNS.","smə́kʷstəŋ tθə sƛ̕íʔƛ̕əɬqəɬ tθə téns."
"12445","let-kiss-1","MEȻSTW̱","məkʷstxʷ"
"12446","have-in-mouth-1","MEȻTI","məkʷtí"
"12447","have-in-mouth-1-001","MEȻTIS","məkʷtís"
"12448","kissing-each-other-1","MEȻŦI¸TEL¸","məkʷθíʔtəl̕"
"12449","kissing-each-other-1-001","MEȻŦI¸TEL¸ TŦE ĆÁ¸SE¸.","məkʷθíʔtəl̕ tθə čéʔsəʔ."
"12450","kissing-each-other-1-002","MEȻŦI¸TEL¸ TŦE SWIU¸LES E TŦE KÁ¸ṈI¸S.","məkʷθíʔtəl̕ tθə swíw̕ləs ʔə tθə q̕éʔŋiʔs."
"12451","being-kissed-1","MEȻŦTEṈ¸","mə́kʷθtəŋ̕"
"12452","being-kissed-1-001","MEȻŦTEṈ¸ TŦE SṮI¸ṮEȽḴEȽ.","mə́kʷθtəŋ̕ tθə sƛ̕íʔƛ̕əɬqəɬ."
"12453","all-1","MEQ","mə́k̕ʷ"
"12454","all-1-001","U¸ MEQ ȽTE ÁȽE¸.","ʔuʔmə́k̕ʷ ɬtə ʔéɬəʔ."
"12455","all-1-002","EWE S MEQ.","ʔə́wə s mə́k̕ʷ."
"12456","all-1-003","TŦE MEQ EW̱ILṈEW̱.","tθə mə́k̕ʷ ʔəxʷílŋəxʷ."
"12457","all-1-004","MEQ OL¸ STÁṈ SĆÁÁNEW̱","mə́k̕ʷ ʔál̕ stéŋ sčéenəxʷ."
"12458","all-1-005","MEQ OL¸ STÁṈ ȾIȾEȾEM¸","mə́k̕ʷ ʔál̕ stéŋ t̕ᶿít̕ᶿət̕ᶿəm̕."
"12459","all-1-006","MEQ ¸U¸ BELBEȽ","mə́k̕ʷ ʔuʔp̕əlp̕ə́ɬ."
"12460","all-1-007","U¸ MEQ SȻÁ¸ȽTE.","ʔuʔmə́k̕ʷ skʷéʔɬtə."
"12461","all-1-008","MEQ EN¸ S¸EȽTÁLEṈEW̱","mə́k̕ʷ ʔən̕sʔəɬtéləŋəxʷ."
"12462","all-1-009","MEQ TŦE SḴAXE¸.","mə́k̕ʷ tθə sqéx̣əʔ."
"12463","all-1-010","MEQ ȻSE SḴAXE¸.","mə́k̕ʷ kʷsə sqéx̣əʔ."
"12464","all-1-011","MEQ EXIN ŚW̱ OX̱S.","mə́k̕ʷ ʔəx̣ín šxʷʔáx̣ʷs."
"12465","all-1-012","MEQ OL¸ U¸ PEK.","mə́k̕ʷ ʔal̕ ʔuʔpə́q̕."
"12466","all-1-013","MEQ EU¸ PEK.","mə́k̕ʷ ʔəw̕ pə́q̕."
"12467","all-1-014","MEQ U¸ PELPEK.","mə́k̕ʷ ʔuʔpəlpə́q̕."
"12468","all-1-015","MEQ TŦE PIPE U¸ PELPEK.","mə́k̕ʷ tθə pípə ʔuʔpəlpə́q̕."
"12469","all-1-016","U¸ EWE Ȼ SHÍS MEQ.","ʔuʔʔə́wə kʷ sháys mə́k̕ʷ."
"12470","all-1-017","U¸ MEQ U¸ MEL¸EL¸ TŦE PELPEK.","ʔuʔmə́k̕ʷ ʔuʔmə́l̕əl̕ tθə pəlpə́q̕."
"12471","all-1-018","SU¸ MEQS OX̱NESEṈ TŦE SṮI¸ṮEȽḴEȽ.","suʔmə́k̕ʷs ʔáx̣ʷnəsəŋ tθə sƛ̕íʔƛ̕əɬqəɬ."
"12472","all-1-019","ĆEḴ SĆȺȽTE I¸ ȾÁ¸NOṈET TŦE MEQ.","čə́q sčéyɬtə ʔiʔ t̕ᶿeʔnáŋət tθə mə́k̕ʷ."
"12473","all-1-020","MEQ SE¸ SW̱ U¸ ȻENNEW̱ TŦE SÁ¸WEN.","mə́k̕ʷ səʔ sxʷ uʔ kʷə́nnəxʷ tθə séʔwən."
"12474","all-1-021","DÁ¸DE¸TES TŦE U¸ MEQ EXIN E TŦE ĆOL¸EḰ.","t̕éʔt̕əʔtəs tθə ʔuʔmə́k̕ʷ ʔəx̣ín ʔə tθə čál̕əqʷ."
"12475","all-1-022","MEQ SÁN EU¸ ŚW̱ETIN¸ E TŦE Í¸ LEPLIT.","mə́k̕ʷ sén ʔəw̕ šxʷətín̕ ʔə tθə ʔə́y̕ ləplít."
"12476","all-1-023","MEQ LE¸ SÁN ŚW̱ETIN¸ LE¸ E TȽ FELENTS LE¸.","mə́k̕ʷ ləʔ sén šxʷətín̕ ləʔ ʔə tɬ fə́lənts ləʔ."
"12477","all-1-024","ŚTEṈISTEṈ E TŦE U¸ MEQ EXIN.","štəŋístəŋ ʔə tθə uʔmə́k̕ʷ ʔəx̣ín."
"12478","all-1-025","U¸ MEQ E TŦE SḴAXE¸ WESÁL¸S?","ʔuʔmə́k̕ʷ ə tθə sqéx̣əʔ wəsél̕s?"
"12479","all-1-026","MEQ OL¸ STÁṈ EȽ SḴELÁLEṈEW̱ES","mə́k̕ʷ ʔal̕ stéŋ ʔəɬ sqəléləŋəxʷəs."
"12480","all-1-027","U¸ MEQ OL¸ STÁṈ SPAKEN","ʔuʔmə́k̕ʷ ʔal̕ stéŋ spéq̕əŋ"
"12481","all-1-028","ĆELÁL I¸ U¸ MEQ","čəlél ʔiʔ ʔuʔmə́k̕ʷ."
"12482","all-1-029","U¸ MEQ OL¸ U¸ ȾEU¸","ʔuʔmə́k̕ʷ ʔal̕ ʔuʔt̕ᶿə́w̕."
"12483","all-1-030","MEQ ȽTE EU¸ ĆSĆÁÁNEW̱.","mə́k̕ʷ ɬtə ʔəw̕ čsčéenəxʷ."
"12484","all-1-031","MEQ SNÁT U¸ NEȾE¸ ÁPELSIȽĆ.","mə́k̕ʷ snét ʔuʔnə́t̕ᶿəʔ ʔepəlsíɬč."
"12485","all-1-032","MEQ EU¸ SW̱ELṈIW̱EȽ TŦE W̱ENÁ¸NEĆ.","mə́k̕ʷ ʔəw̕ sxʷəlŋíxʷəɬ tθə xʷənéʔnəč."
"12486","all-1-033","MEQ SEN EU¸ ȻENET TŦE SĆÁÁNEW̱.","mə́k̕ʷ sən ʔəw̕ kʷə́nət tθə sčéenəxʷ."
"12487","all-1-034","EWE SEN S U¸ MEQ ȻENET TSE SĆÁÁNEW̱.","ʔə́wə sən s ʔuʔmə́k̕ʷ kʷə́nət tsə sčéenəxʷ."
"12488","all-1-035","ĆELÁL SEN I¸ U¸ ȻENET MEQ.","čəlél sən ʔiʔ uʔkʷə́nət mə́k̕ʷ."
"12489","all-1-036","SU¸ XENEṈS, U¸ MEQ SE¸ SW̱ NE STOLES.","suʔx̣ə́nəŋs, ʔuʔmə́k̕ʷ səʔ sxʷ nəstáləs."
"12490","all-1-037","ṮI¸TES TŦE JENEṈ I¸ ṮI¸ETES TŦE U¸ MEQ SDIU¸I¸EȽ.","ƛ̕íʔtəs tθə č̕ə́nəŋ ʔiʔ ƛ̕íʔətəs tθə ʔuʔmə́k̕ʷ st̕íw̕iʔəɬ."
"12491","all-1-038","MEQ Ȼ SȻÍ¸YEXSETS I¸ ṮÁ¸ ȻȽ ȻÁ¸NES.","mə́k̕ʷ kʷ skʷə́y̕əx̣səts ʔiʔ ƛ̕éʔ kʷɬkʷéʔnəs."
"12492","all-1-039","MEQ OL¸ U¸ EXIN ŚW̱ OX̱S TŦÁ¸E ṈENṈENE¸ E TȽ QÁDEN¸.","mə́k̕ʷ ʔal̕ ʔuʔəx̣ín šxʷʔáx̣ʷs tθéʔə ŋə́nŋənəʔ ʔə tɬ k̕ʷét̕ən̕."
"12493","all-1-040","SU¸ ṮÁ¸EŚENS TŦE SMOQEĆ E TŦE U¸ MEQ SĆÁLE¸ĆE¸S.","suʔƛ̕éʔəšəns tθə smák̕ʷəč ʔə tθə ʔuʔmə́k̕ʷ sčéləʔčəʔs."
"12494","all-1-041","W̱ÁLEḴ I¸ U¸ MEQ SȻÁĆEL E Ȼ SYÁ¸S ĆENÁN¸W̱.","xʷéləq ʔiʔ ʔuʔmə́k̕ʷ skʷéčəl ʔə kʷ syéʔs čənén̕xʷ."
"12495","all-1-042","YOŦ U¸ MEQ OL¸ SLÁLE¸TEṈS E TŦE STELḴȺYE¸.","yáθ ʔuʔ mə́k̕ʷ ʔal̕ sléləʔtəŋs ʔə tθə stəlqéyəʔ."
"12496","all-1-043","SU¸ W̱TÁLḴEN TŦE SMOQEĆ, MEQ SW̱ EU¸ ȻENET TŦE NE ṈENṈENE¸.","suʔxʷtélqən tθə smák̕ʷəč, mə́k̕ʷ sxʷ ʔəw̕ kʷə́nət tθə nəŋə́nŋənəʔ."
"12497","all-1-044","MEQ ȻEĆIL¸ I U¸ QEU¸Í¸Ȼ TŦE SPOOL¸.","mə́k̕ʷ kʷəčíl̕ ʔi ʔuʔk̕ʷəw̕ə́y̕kʷ tθə spáal̕."
"12498","all-1-045","U¸ MEQ TŦE KÁLEṈI¸ EU¸ SṮI¸ Ȼ SĆTOLESS E TŦE Í¸ SWIU¸LES.","ʔuʔmə́k̕ʷ tθə q̕éləŋiʔ ʔəw̕ sƛ̕íʔ kʷ sčtáləss ʔə tθə ʔə́y̕ swíw̕ləs."
"12499","all-1-046","MEQ SȻÁ¸S SȻENIṈ¸ETS ȻSE ŚELEṈ LE¸ I¸ TŦE NEḴEṈ.","mə́k̕ʷ skʷéʔs skʷəníŋ̕əts kʷsə šə́ləŋ ləʔ ʔiʔ tθə nə́qəŋ."
"12500","all-1-047","MEQ TŦE SNÁT I¸ U¸ TES TŦEU¸NIȽ SWIU¸LES E ȻSE ȻȽHIŦ SNÁT.","mə́k̕ʷ tθə snét ʔiʔ ʔuʔtə́s tθəw̕níɬ swíw̕ləs ʔə kʷsə kʷɬhíθ snét."
"12501","all-1-048","U¸ TW̱HÍ OL¸ BEBÁ¸ȻEṈ¸ E ȻSE U¸ MEQ SṈELÁNET E TI¸Á.","ʔuʔtxʷháy ʔal̕ p̕əp̕éʔkʷəŋ̕ ʔə kʷsə uʔmə́k̕ʷ sŋəlénət ʔə tíʔe."
"12502","all-1-049","MEQ SȻÁ¸S SȻENIṈ¸ETS ȻSE ŚELEṈ LE¸ I¸ TŦE NEḴEṈ.","mə́k̕ʷ skʷéʔs skʷəníŋ̕əts kʷsə šə́ləŋ ləʔ ʔiʔ tθə nə́qəŋ."
"12503","everywhere-1","MEQ¸EXIN","mək̕ʷʔəx̣ín"
"12504","everywhere-1-001","ŦOṈ MEQ¸EXIN ŦE EL¸ÁLESS.","θáŋ mək̕ʷʔəx̣ín θə ʔəlʔéləss."
"12505","everywhere-1-002","MEQ¸EXIN U¸ QENNEN.","mə́k̕ʷʔəx̣in uʔ k̕ʷə́nnən."
"12506","scrounge-for-food-1","MEQOŦEN","mək̕ʷáθən"
"12507","scrounge-for-food-1-001","MEQOŦEN TŦE SḴAXE¸.","mək̕ʷáθən tθə sqéx̣əʔ."
"12508","pick-fish-head-1","MEQOU¸E¸Ḱ","mək̕ʷáw̕əʔqʷ"
"12509","expect-me-1","MEQE¸IS","mək̕ʷəʔis"
"12510","expect-it-1","MEQE¸IT","mək̕ʷəʔít"
"12511","expect-it-1-001","OO, HIŦ JE Ȼ SMEQE¸ITS TŦE S₭ELEṈS.","ʔáa, híθ č̕ə kʷ smək̕ʷəʔíts tθə sq̕ʷə́ləŋs."
"12512","expect-it-1-002","MEQETIS Ȼ SEN¸ÁS TW̱E Á¸ŦȻEȽ E TŦE ŚṈÁ¸ĆEĆ.","mək̕ʷətís kʷ sʔənʔés txʷəʔéʔθkʷəɬ ʔə tθə šŋéʔčəč."
"12513","expect-it-1-003","SU¸ AXEṈS ȻSE NE MÁN, MEQETIS ȻSE PUT NIȽ ĆTE ȽENEQT ȻSÁ¸E.","suʔʔéx̣əŋs kʷsə nəmén, mək̕ʷətis kʷsə pút níɬ čtə ɬə́nək̕ʷt kʷséʔə."
"12514","expect-it-1-004","TUWE¸AXEṈ JE Ȼ SQENITS TŦE MEQETIS TŦE S₭ELEṈS LÁ¸E ȻȽ ETOTTEṈ.","tuwəʔéx̣əŋ č̕ə kʷ sk̕ʷəníts tθə mək̕ʷətís tθə sq̕ʷə́ləŋs léʔə kʷɬʔətáttəŋ."
"12515","expect-it-1-005","MEQI¸ÁT SEN TŦE NE STOLES.","mək̕ʷiʔét sən tθə nəstáləs."
"12516","expect-it-1-006","MEQI¸ÁT SEN TŦE NE STIȻEN.","mək̕ʷiʔét sən tθə nəstíkʷən."
"12517","expect-it-1-007","MEQIT SEN TŦE NE SĆÁ¸ĆE¸.","mək̕ʷít sən tθə nəsčéʔčəʔ."
"12518","wait-1","MEQE¸SOT","mək̕ʷəʔsát"
"12519","wait-1-001","ÁN¸ U¸ HIŦ Ȼ SMEQE¸SOTS.","ʔén̕ uʔ híθ kʷ smək̕ʷəʔsáts."
"12520","go-pick-up-1","MEQEL","mə́k̕ʷəl"
"12521","go-pick-up-1-001","MEQEL SW̱ E TŦE SĆOȽ.","mə́k̕ʷəl sxʷ ʔə tθə sčáɬ."
"12522","go-pick-up-wood-1","MEQELIU¸SE","mək̕ʷəliw̕sə"
"12523","wait-2","MEQEL¸O¸","mək̕ʷəl̕áʔ"
"12524","wait-2-001","MEQEL¸O¸ SEN.","mək̕ʷəl̕áʔ sən."
"12525","wait-2-002","ȻȽ MEQEL¸O¸ ȻŦEU¸NIȽ","kʷɬmək̕ʷəl̕áʔ kʷθəw̕níɬ."
"12526","wait-2-003","U¸ HIŦ JE Ȼ SMEQEL¸O¸S TŦEU¸NENI¸ȽEYE¸ E ȻȽ EN¸Á ȻIL¸ E TŦE… E TŦE S¸ILEḴSEN.","ʔuʔhíθ č̕ə kʷ smək̕ʷəl̕áʔs tθəw̕nəníʔɬəyəʔ ʔə kʷɬʔənʔé kʷíl̕ ʔə tθə… ʔə tθə sʔíləqsən."
"12527","wait-2-004","MEQELO¸ TŦE NE STIȻEN.","mək̕ʷəláʔ tθə nəstíkʷən."
"12528","wait-2-005","MEQELO¸ SW̱ E Ṯ ESE.","mək̕ʷəláʔ sxʷ ʔə ƛ̕ ʔə́sə."
"12529","wait-2-006","MEQELO¸. SW̱ Ȼ S₭EL¸TW̱S TŦE SMÍEŦ.","mək̕ʷəláʔ sxʷ kʷ sq̕ʷə́l̕txʷs tθə smə́yəθ."
"12530","wait-for-me-1","MEQEL¸ĆIS","mək̕ʷəl̕čís"
"12531","wait-for-me-1-001","MEQEL¸ĆIS SW̱.","mək̕ʷəl̕čís sxʷ."
"12532","be-all-1","MEQE̱Ṉ","mək̕ʷə́ŋ"
"12533","claim-2","MEQEṈ","mə́k̕ʷəŋ"
"12534","claim-2-001","MEQEṈ SW̱ E TŦE S¸OX̱E¸.","mə́k̕ʷəŋ sxʷ ʔə tθə sʔáx̣ʷəʔ."
"12535","claim-2-002","MEQEṈ SW̱ E TŦE S¸OX̱E¸.","mə́k̕ʷəŋ sxʷ ʔə tθə sʔáx̣ʷəʔ."
"12536","take-you-2","MEQESE","mək̕ʷə́sə"
"12537","take-you-2-001","MEQESE SEN.","mək̕ʷə́sə sən."
"12538","all-do-it-1","MEQESET","mək̕ʷə́sət"
"12539","all-do-it-1-001","YÁ¸ SE¸ U¸ MEQEȽET.","yéʔ səʔ uʔmək̕ʷə́ɬət."
"12540","expect-you-1","MEQESI","mək̕ʷəsí"
"12541","expect-you-1-001","MEQESI SEN.","mək̕ʷəsí sən."
"12542","help-me-gather-1","MEQESIS","mək̕ʷəsís"
"12543","help-me-gather-1-001","MEQESIS SW̱.","mək̕ʷəsís sxʷ."
"12544","help-me-gather-1-002","MEQESIS E SW̱?","mək̕ʷəsís ə sxʷ?"
"12545","help-me-gather-1-003","MEQESISEṈ SW̱.","mək̕ʷəsísəŋ sxʷ."
"12546","help-you-gather-1","MEQESISE","mək̕ʷəsísə"
"12547","help-you-gather-1-001","MEQESISE SEN.","mək̕ʷəsísə sən."
"12548","take-all-1","MEQE̱T","mək̕ʷə́t"
"12549","take-all-1-001","MEQE̱T SEN.","mək̕ʷə́t sən."
"12550","claim-it-1","ME̱QET","mə́k̕ʷət"
"12551","claim-it-1-001","MEQ U¸ ME̱QET.","mə́k̕ʷ uʔ mə́k̕ʷət."
"12552","claim-it-1-002","ME̱QET TŦE PIW̱ṈEN.","mə́k̕ʷət tθə píxʷŋən."
"12553","claim-it-1-003","ME̱QET SW̱ TŦE TÁLE.","mə́k̕ʷət sxʷ tθə télə."
"12554","claim-it-1-004","ME̱QET SW̱ ȻSE U¸ MEQSTÁṈ.","mə́k̕ʷət sxʷ kʷsə uʔmə́k̕ʷsteŋ."
"12555","claim-it-1-005","ME̱QET SW̱ U¸ MEQSTÁṈ.","mə́k̕ʷət sxʷ uʔmə́k̕ʷsteŋ."
"12556","claim-it-1-006","ME̱QETES ĆSELÁ¸E E TŦE TEṈEW̱","mək̕ʷə́təs čsəléʔə ʔə tθə tə́ŋəxʷ."
"12557","take-each-other-up-1","MEQETEL¸","mək̕ʷə́təl̕"
"12558","take-each-other-up-1-001","MEQETEL¸ SEN.","mək̕ʷə́təl̕ sən."
"12559","be-taken-2","MEQETIṈ","mək̕ʷətíŋ"
"12560","be-taken-2-001","MEQETIṈ TŦE XEU¸SOLEȻEȽ.","mək̕ʷətíŋ tθə x̣əw̕sáləkʷəɬ."
"12561","be-expected-1","MEQETIṈ","mək̕ʷətíŋ"
"12562","be-expected-1-001","MEQETIṈ SEN.","mək̕ʷətíŋ sən."
"12563","be-expected-1-002","SU¸ MEQETIṈS U¸ YOŦ E TŦE ĆÁ¸SE¸ QEN¸T.","suʔmək̕ʷətíŋs ʔuʔ yáθ ʔə tθə čéʔsəʔ k̕ʷə́n̕t."
"12564","be-expected-1-003","NIȽ ȻEĆÁ STW̱E MEQETIṈS E TŦE ĆÁ¸SE¸ SWOU¸LES.","níɬ kʷəče stxʷəmək̕ʷətíŋs ʔə tθə čéʔsəʔ swáw̕ləs."
"12565","be-expected-1-004","NIȽ E Ȼ SMEQETIṈ TŦE ŚW̱¸ENEW̱EṈ I¸ ĆÁȽ SĆOȻEṈS TŦE SȻAKEP.","níɬ ʔə kʷ smək̕ʷətíŋ tθə šxʷʔə́nəxʷəŋ ʔiʔ čéɬ sčákʷəŋs tθə skʷéq̕əp."
"12566","be-expected-1-005","EWE JE OL¸ HIŦ Ȼ SLÁ¸ES E TŦÁ¸E Ȼ SMEQETIṈS I¸ EN¸Á ȻȽ TÁĆEL.","ʔə́wə č̕ə ʔal̕ híθ kʷ sléʔəs ʔə tθéʔə kʷ smək̕ʷətíŋs ʔiʔ ʔənʔé kʷɬtéčəl."
"12567","piling-up-1","MEQÍY¸I¸ĆT","mək̕ʷəyʔíʔčt"
"12568","piling-up-1-001","ȻȽ MEQÍY¸I¸ĆT SEN","kʷɬmək̕ʷəyʔíʔčt sən."
"12569","pile-up-1","MEQÍYI¸ĆT","mək̕ʷəyíʔčt"
"12570","pile-up-1-001","MEQÍYI¸ĆT SW̱ OL¸ TŦE SḴÁUŦ.","mək̕ʷəyíʔčt sxʷ ʔal̕ tθə sqéwθ."
"12571","picking-up-2","MEQMEQEṈ","mək̕ʷmə́k̕ʷəŋ"
"12572","picking-up-2-001","MEQMEQEṈ E ȻS U¸ MEQSTÁṈ.","mək̕ʷmə́k̕ʷəŋ ʔə kʷs uʔmə́k̕ʷsteŋ."
"12573","pick-up-repeatedly-1","MEQMEQET","mək̕ʷmə́k̕ʷət"
"12574","pick-up-repeatedly-1-001","MEQMEQET SW̱ U¸ MEQSTÁṈ.","mək̕ʷmə́k̕ʷət sxʷ uʔmə́k̕ʷsteŋ."
"12575","be-picked-up-repeatedly-1","MEQMEQETEṈ","mək̕ʷmək̕ʷətəŋ"
"12576","mans-name-70","MEQMIQEYOS","mək̕ʷmík̕ʷəyas"
"12577","mans-name-70-001","ESE IṈES E Ṯ MEQMIQEYOS.","ʔə́sə ʔíŋəs ʔə ƛ̕ mək̕ʷmík̕ʷəyas."
"12578","mans-name-70-002","ESE. ESE IṈES E Ṯ MEQMIQEYOS.","ʔə́sə. ʔə́sə ʔíŋəs ʔə ƛ̕ mək̕ʷmík̕ʷəyas."
"12579","mans-name-70-003","MEQMIQEYOS ȻSE SNÁS ȻSE N¸SILE¸.","mək̕ʷmík̕ʷəyas kʷsə snés kʷsə n̕síləʔ."
"12580","mans-name-70-004","YEŦOST ȻSE N¸SELSILE¸ Ȼ SNEȻES IṈESS E Ṯ MEQMIQEYOS.","yəθást kʷsə n̕səlsíləʔ kʷ snə́kʷəs ʔíŋəss ʔə ƛ̕ mək̕ʷmík̕ʷəyas."
"12581","mans-name-70-005","MEQMIQEYOS TŦE SNÁS E T Tim. SW̱ILṈEW̱OȽ SNÁS.","mək̕ʷmík̕ʷəyas tθə snés ʔə t Tim. sxʷilŋəxʷáɬ snés."
"12582","manage-to-take-it-all-1","MEQNOW̱","mək̕ʷnáxʷ"
"12583","manage-to-take-it-all-1-001","MEQNOW̱ SEN.","mək̕ʷnáxʷ sən."
"12584","manage-to-take-it-all-1-002","MEQNOW̱ ȽTE.","mək̕ʷnáxʷ ɬtə."
"12585","everyone-1","MEQSÁN","mə́k̕ʷsen"
"12586","everyone-1-001","MEQSÁN U¸ ÁȽE¸.","mə́k̕ʷsen uʔ ʔéɬəʔ."
"12587","everyone-1-002","MEQSÁN U¸ ȻENNEW̱ TŦE SÁ¸WEN.","mə́k̕ʷsen uʔ kʷə́nnəxʷ tθə séʔwən."
"12588","claim-for-1","MEQSIT","mək̕ʷsít"
"12589","claim-for-1-001","MEQSIT SEN TŦE NE SĆÁ¸ĆE¸.","mək̕ʷsít sən tθə nəsčéʔčəʔ."
"12590","everything-1","MEQSTÁṈ","mə́k̕ʷsteŋ"
"12591","everything-1-001","ṮEPXT ȻS U¸ MEQSTÁṈ","ƛ̕ə́px̣t kʷs ʔuʔmə́k̕ʷsteŋ."
"12592","everything-1-002","MEQSTÁṈ U¸ ÁȽE¸ E TI¸Á.","mə́k̕ʷsteŋ uʔ ʔéɬəʔ ʔə tíʔe."
"12593","everything-1-003","ELḴITEṈ TŦE U¸ MEQSTÁṈ.","ʔəlqítəŋ tθə uʔmə́k̕ʷsteŋ."
"12594","everything-1-004","UUˑˑ MEQSTÁṈ S¸IȽEN.","ʔóoˑˑ mə́k̕ʷsteŋ sʔíɬən."
"12595","everything-1-005","SMO¸YE¸ LE¸ ȻSE U¸ MEQSTÁṈ","smáʔyəʔ ləʔ kʷsə ʔuʔmə́k̕ʷsteŋ"
"12596","everything-1-006","Í¸ Ȼ SSLÁLE¸S TŦE U¸ MEQSTÁṈ.","ʔə́y̕ kʷ ssléləʔs tθə ʔuʔmə́k̕ʷsteŋ."
"12597","everything-1-007","SMELMEQTW̱ SEN ȻS U¸ MEQSTÁṈ.","sməlmə́k̕ʷtxʷ sən kʷs uʔmə́k̕ʷsteŋ."
"12598","everything-1-008","SMO¸YE¸ LE¸ TŦE U¸ MEQSTÁṈ E ȻSE ȻȽHIŦ.","smáʔyəʔ ləʔ tθə ʔuʔmə́k̕ʷsteŋ ʔə kʷsə kʷɬhíθ."
"12599","everything-1-009","TES ȽTE I¸ U¸ MEQSTÁṈ LÁ¸E SO¸Í¸.","tə́s ɬtə ʔiʔ uʔmə́k̕ʷsteŋ léʔə sáʔəy̕."
